REGION,DISTRICT,Region,District,Classification,Latitude,Longitude,Total_Population,Male_15_64,Female_15_64,Poverty_Incidence_pct,Poverty_Intensity_pct,Unemployment_Rate_pct,Illiteracy_Rate_pct,Uninsurance_Rate_pct,Youth_Dependency_Ratio,Sex_Ratio_15_64,Sexually_Active_Pop_pct,DHS_Region,HIV_Prev_Women_pct,HIV_Prev_Men_pct,HIV_Prev_Total_pct,HIV_Awareness_Women_pct,Condom_Use_pct,High_Risk_Sex_pct,Ever_Tested_HIV_pct,Know_Where_Test_pct,Accepting_Attitudes_pct,TB_Incidence_per100k,TB_HIV_CoInfection_pct,TB_Treatment_Success_pct,ART_Coverage_pct,VCT_Uptake_pct,Doctors_per10k,Nurses_per10k,OOP_Expenditure_pct,HIV_TB_Hotspot,Nat_HIV_New_Infections_per1000,Nat_HIV_Positivity_pct,Nat_PLHIV_All_Ages,Nat_HIV_Deaths,Nat_TB_Incidence_per100k,Nat_TB_New_Relapse_Cases,Nat_TB_HIV_Positive_pct,Data_Source_HIV,Data_Source_TB,Data_Source_Socioeconomic,Data_Source_Geometry,LISA_I,LISA_quadrant,LISA_p_sim,LISA_sig,LISA_cluster,BvLISA_I,BvLISA_quadrant,BvLISA_p,BvLISA_sig,BvLISA_cluster,Gi_z,Gi_p,Gi_cluster,GWR_coef_HIV_Prev_Total_pct,GWR_coef_Poverty_Intensity_pct,GWR_coef_Uninsurance_Rate_pct,GWR_coef_Doctors_per10k,GWR_local_R2,RF_Risk,XGB_Risk,LGB_Risk,Stacked_Risk,Ensemble_Risk_Score
GREATER ACCRA,GA SOUTH MUNICIPAL,Greater Accra,Ga South Municipal,Municipal,5.669162,-0.333376,350121.0,107044.0,111736.0,15.8,43.76920192874508,45.63389360737432,16.82978595988357,51.3461281870479,58.13463819191893,0.9415521745276104,62.48696879078947,Greater Accra,2.6000000000000005,1.3999999999999997,2.005297306768259,55.53571428571429,43.53333333333334,31.47142857142857,33.33333333333334,60.05,52.970000000000006,161.3088155527292,15.391925648539065,86.67795092929303,61.64275439200533,38.04446718458095,3.400303004357161,45.2234107660517,26.4308945543954,0.0,0.47,2.54,331944.23058587656,12924.58174834947,126.0,20085.45905662237,12.04708619649208,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,"Ghana 260-district basemap (post-2018 Local Governance Act); Guan District (Oti Region) added as a 261st row sharing its parent Krachi East Municipal polygon for adjacency purposes (no distinct legacy polygon exists) -- structural-gap convention, not a distinct surveyed boundary",-0.2531062363345386,4,0.194,0,Not Significant,0.0648929449596162,1,0.173,0,Not Significant,-0.4356345809299493,0.19400001,Not Significant,7.625097312080099,2.5261256864875365,0.1216353725065987,-0.6760577397233345,0.9400363807978253,0.4046253968253969,0.85866684,0.960909260092365,0.7930358277248541,0.7543093304645099
GREATER ACCRA,GA WEST MUNICIPAL,Greater Accra,Ga West Municipal,Municipal,5.669162,-0.333376,314299.0,97011.0,99245.0,10.5,43.33528660878972,46.76448984880411,9.371088364533666,40.94801594841301,61.17251184667396,0.9820966185957968,62.44245129637702,Greater Accra,2.6,1.4,1.98962103871604,55.535714285714285,43.53333333333334,31.47142857142857,33.333333333333336,60.05,52.970000000000006,165.6150427133095,11.194063030801455,91.4119342650663,70.72733742734682,40.16023765229754,3.668775927135621,44.92051077190308,23.04898260117714,0.0,0.4699999999999999,2.54,332101.81095839123,13031.572089890711,126.0,20011.76400821868,11.994131895639615,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,"Ghana 260-district basemap (post-2018 Local Governance Act); Guan District (Oti Region) added as a 261st row sharing its parent Krachi East Municipal polygon for adjacency purposes (no distinct legacy polygon exists) -- structural-gap convention, not a distinct surveyed boundary",0.0452879270015233,3,0.374,0,Not Significant,0.1353086809013603,1,0.02,1,High-High,-0.1903242756599333,0.37400001,Not Significant,7.652248635507053,2.594232626114465,0.1206550611164272,-0.7119936556225251,0.9370733673170388,0.238263492063492,0.07144069,0.026547206281027,0.0645093452672336,0.1001901832193701
ASHANTI,SEKYERE CENTRAL,Ashanti,Sekyere Central,District,7.21625465,-1.09955606489201,73228.0,20482.0,20859.0,39.8,42.36892483410929,46.45617284710283,33.95833645400949,53.01006016046584,71.18866678029491,0.9681070383560104,56.45518107827607,Ashanti,2.502330270825882,1.3,1.9,56.86428571428573,29.03333333333333,22.928571428571427,33.31666666666666,72.03927615052845,43.31,76.6585150890603,14.465527106806068,88.08767246214455,46.19976575586346,28.32239887108364,2.0638407645653314,36.83188146230831,24.34664018840432,0.0,0.47,2.54,332773.19205248106,12895.994919475716,126.0,20059.24222763531,12.00112387873318,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,"Ghana 260-district basemap (post-2018 Local Governance Act); Guan District (Oti Region) added as a 261st row sharing its parent Krachi East Municipal polygon for adjacency purposes (no distinct legacy polygon exists) -- structural-gap convention, not a distinct surveyed boundary",-0.0930971154137363,4,0.315,0,Not Significant,-0.004742139589412,4,0.341,0,Not Significant,-0.232450346086571,0.315,Not Significant,7.299465435929112,0.7282793129318355,0.1890560000109184,-0.0930609116566245,0.8276286820487213,0.0658142857142857,0.01261125,3.033863908071984e-05,0.028840679683823,0.0268241386075705
GREATER ACCRA,GA CENTRAL MUNICIPAL,Greater Accra,Ga Central Municipal,Municipal,5.3203951,-2.0334832,332232.0,106324.0,113999.0,8.3,42.71839194086029,38.42235693972916,8.056850322927172,44.80845541352228,49.074467189752966,0.9471446137916854,66.31600809073178,Greater Accra,2.6,1.4,1.9934591991871504,55.535714285714285,43.53333333333334,31.47142857142857,33.33333333333334,60.05,52.970000000000006,142.47445005658682,8.105680061017127,95.09864847215376,68.83186061362805,38.35014007334302,3.621884876411829,47.595333804131336,19.453392762460656,0.0,0.4699999999999999,2.5400000000000005,331490.1762537936,12977.286524283842,126.0,19839.52643599592,11.954944190788162,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,"Ghana 260-district basemap (post-2018 Local Governance Act); Guan District (Oti Region) added as a 261st row sharing its parent Krachi East Municipal polygon for adjacency purposes (no distinct legacy polygon exists) -- structural-gap convention, not a distinct surveyed boundary",-0.0314781823351537,2,0.458,0,Not Significant,0.1478310054861128,1,0.014,1,High-High,0.0342602621917181,0.458,Not Significant,7.733317510116817,2.6920574523688034,0.1226356905087775,-0.6423673145847373,0.926609882006125,0.0400333333333333,0.005483007,5.6188305758107e-06,0.0281405930798474,0.0184156380755644
ASHANTI,OFFINSO NORTH,Ashanti,Offinso North,District,7.27974815,-1.79832745610104,83440.0,22483.0,24424.0,34.3,41.959774289291744,40.49304738204835,30.69628142654108,30.892253910943303,73.29092085037165,0.9460842559626071,56.21644295302013,Ashanti,2.516875284715334,1.3,1.9,56.86428571428572,29.03333333333333,22.928571428571427,33.31666666666666,71.7795358872369,43.31,88.40703171741191,9.467513838076789,90.63907354592664,66.01229172752176,28.7148178934036,1.9671645025269815,39.21434714485994,24.440721668085384,0.0,0.4699999999999999,2.54,328126.0559038677,13001.348287308318,126.0,19961.20154683637,12.04712942203698,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,"Ghana 260-district basemap (post-2018 Local Governance Act); Guan District (Oti Region) added as a 261st row sharing its parent Krachi East Municipal polygon for adjacency purposes (no distinct legacy polygon exists) -- structural-gap convention, not a distinct surveyed boundary",0.0761448924417419,3,0.358,0,Not Significant,0.0061204726226564,1,0.246,0,Not Significant,-0.1346354211163865,0.35800001,Not Significant,9.099343253262418,1.5603960528072571,0.1927361981390515,-0.1492923007474423,0.5672406734296271,0.0395285714285714,0.0042777397,1.1846908199277417e-05,0.0279037074096567,0.01793046635507
OTI,KRACHI WEST,OTI,KRACHI WEST,,7.85173986,0.288971759939309,94418.2,26298.2,26036.6,38.52,41.25910467801372,40.79250925854761,45.93202083422592,46.68902999902712,67.4779526496066,1.0189834473864705,55.580795717373135,,1.2000374710356727,0.2987146761436314,0.7514204093454747,53.15714282850795,41.46666663263623,29.342857142857145,33.33333329901113,34.41853783238078,45.20097434061106,55.08374525972313,5.0,93.42408871793806,60.72158145254648,30.469044413446035,2.735554762286726,43.27806178287706,19.921004955249245,0.0,0.4699999999999999,2.5451771456504795,329934.9063100676,13059.907336110531,126.0,20021.7901905264,12.012940000278222,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,"Ghana 260-district basemap (post-2018 Local Governance Act); Guan District (Oti Region) added as a 261st row sharing its parent Krachi East Municipal polygon for adjacency purposes (no distinct legacy polygon exists) -- structural-gap convention, not a distinct surveyed boundary",1.0879214146887983,3,0.053,0,Not Significant,2.223419935934281,3,0.001,1,Low-Low,-0.7612811413131246,0.053,Not Significant,7.0549352297499865,1.5371238178120157,0.1550769365031533,-0.3370862153273143,0.95215549154049,0.0068,0.0010459801,1.5378424051135366e-06,0.0257742180465869,0.0084054340076225
ASHANTI,OFFINSO MUNICIPAL,Ashanti,Offinso Municipal,Municipal,7.05794129999999,-1.73462655987467,137272.0,38040.0,42369.0,23.5,42.45676376895931,52.81995740652522,23.52175342745239,32.40650820187102,64.34647818580791,0.8663408863424649,58.57640305379101,Ashanti,2.4960097885132555,1.3,1.9,56.864285714285714,29.03333333333333,22.928571428571427,33.31666666666666,71.63919202819972,43.31,138.8683602594558,9.129517170237712,98.0,82.55416154668227,41.99555075820619,3.697335835088878,45.82596911624413,22.488533312770077,0.0,0.47,2.54,330556.0658464409,12884.255576918607,126.0,20094.68183643744,11.996153713220906,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,"Ghana 260-district basemap (post-2018 Local Governance Act); Guan District (Oti Region) added as a 261st row sharing its parent Krachi East Municipal polygon for adjacency purposes (no distinct legacy polygon exists) -- structural-gap convention, not a distinct surveyed boundary",0.2745742494944071,3,0.155,0,Not Significant,-0.0091486952740305,4,0.191,0,Not Significant,-0.4310170238411335,0.155,Not Significant,8.347416965344358,1.5728760959243864,0.1729613260445928,-0.1434165099271585,0.5398018483588759,0.0093333333333333,0.0018341474,1.6942140274496404e-06,0.026136345795859,0.0093263801800398
ASHANTI,OBUASI MUNICIPAL,Ashanti,Obuasi Municipal,Municipal,6.211542,-1.6894045,104297.0,33517.0,34084.0,11.1,42.58824839022672,48.50841785473363,9.577440969892953,15.189299278424972,51.548669051490535,0.9721271607559516,64.81586239297391,Ashanti,2.481856071959543,1.3,1.9,56.864285714285714,29.03333333333333,22.928571428571427,33.31666666666666,72.62015064565234,43.31,118.28222863587962,9.120788076633158,98.0,78.71351773241469,39.74887833451309,3.7455542629578815,46.76713928839749,17.098456928015413,0.0,0.47,2.54,331264.67275136604,12947.086508233457,126.0,20020.75730312229,11.932444411702908,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,"Ghana 260-district basemap (post-2018 Local Governance Act); Guan District (Oti Region) added as a 261st row sharing its parent Krachi East Municipal polygon for adjacency purposes (no distinct legacy polygon exists) -- structural-gap convention, not a distinct surveyed boundary",0.2572661539634692,3,0.211,0,Not Significant,-0.0107498886190293,4,0.186,0,Not Significant,-0.4029494455170834,0.211,Not Significant,6.976230127233119,1.395458559827785,0.1206037873238484,-0.4032812004584227,0.8910391671175998,0.0026666666666666,0.00086114637,1.277728375496389e-07,0.0257406660897311,0.0073171517250289
OTI,KRACHI NCHUMURU,Oti,Krachi Nchumuru,District,8.1892008,-0.0866133771431008,79934.0,21445.0,21370.0,47.2,40.50783330027579,37.63264392929257,49.08070790069869,60.37187848327153,72.67028939160177,1.006671057320747,53.56293942502565,Volta (pre 2022),1.1946191222440687,0.2994837962159759,0.7514780107141183,53.15714282561829,41.46666673265034,29.342857142857145,33.333333394245464,34.556729662432275,45.33071352635055,40.0,5.0,91.3094519638999,59.1069901791856,25.556396328276037,2.0798408065153517,42.1793784301287,16.958392112152143,0.0,0.47,2.514908450964376,330219.43975262,13079.204987600006,126.0,20112.34344372297,11.899636334312731,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,"Ghana 260-district basemap (post-2018 Local Governance Act); Guan District (Oti Region) added as a 261st row sharing its parent Krachi East Municipal polygon for adjacency purposes (no distinct legacy polygon exists) -- structural-gap convention, not a distinct surveyed boundary",0.8431159124371266,3,0.051,0,Not Significant,1.9273466295653388,3,0.001,1,Low-Low,-0.5912327392200613,0.051,Not Significant,7.267942529028982,1.608927710944137,0.1683883552865378,-0.3927966852643854,0.9396185206646244,0.1060761904761904,0.033324134,0.0001096548014794,0.0335959445980447,0.0432764808701199
ASHANTI,KWABRE EAST,Ashanti,Kwabre East,Municipal,6.7897864,-1.53792852576917,296814.0,85713.0,93804.0,10.6,43.77812417331479,49.32740492167424,9.542591116009303,26.425957467760693,60.98008350512663,0.910168971137684,60.481311528431945,Ashanti,2.4821267392711803,1.3,1.9,56.86428571428572,29.03333333333333,22.928571428571427,33.31666666666666,72.47557496812271,43.31,167.3437566640633,7.955716230796908,95.75759219375136,72.76027048323604,43.277380886454914,3.4552025573239917,46.50377649903468,23.48348570293498,0.0,0.47,2.54,329771.5774253374,12968.610198961802,126.0,20144.55454849992,12.007596855737974,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,"Ghana 260-district basemap (post-2018 Local Governance Act); Guan District (Oti Region) added as a 261st row sharing its parent Krachi East Municipal polygon for adjacency purposes (no distinct legacy polygon exists) -- structural-gap convention, not a distinct surveyed boundary",0.4116372086601053,3,0.118,0,Not Significant,0.0083753834245621,1,0.195,0,Not Significant,-0.4772866897648098,0.118,Not Significant,7.141562552686085,1.406791111991188,0.1376975915753586,-0.2584863258549701,0.666382626689341,0.0720777777777777,0.013984611,3.616188080076391e-05,0.0288068601993136,0.0287263527789507
VOLTA,AGOTIME ZIOPE,VOLTA,AGOTIME ZIOPE,,6.470662885714283,0.5501216246101069,82802.78571428571,23423.92857142857,26152.35714285714,29.307142857142857,44.7679489196924,53.23787559290787,29.500460090909776,30.2811333436837,56.113597496792536,0.9302130816959138,59.23168337696861,,1.1999999999999995,0.2999999999999999,0.7486835566139093,53.1029222446469,41.46666666666668,29.34285714285715,33.33333333333333,34.39999999999999,45.56,81.46977866097879,5.779046806604607,87.98502955496129,59.41628112226838,32.87215417296165,2.222009344871663,37.69241023489102,27.770435240749286,0.0,0.4699999999999999,2.529582160280233,330635.4405312688,13125.450808093536,126.0,20128.626010138047,11.95400530383668,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,"Ghana 260-district basemap (post-2018 Local Governance Act); Guan District (Oti Region) added as a 261st row sharing its parent Krachi East Municipal polygon for adjacency purposes (no distinct legacy polygon exists) -- structural-gap convention, not a distinct surveyed boundary",1.7028395112586971,3,0.001,1,Low-Low,1.880589611879673,3,0.002,1,Low-Low,-1.325479859964739,0.001,Not Significant,5.688706739182549,0.4622510506560949,0.1344362395497225,0.0230792525226816,0.940556510143076,0.0,0.0018915155,1.452694343232805e-06,0.025572542502855,0.0068663776619375
VOLTA,ADAKLU,Volta,Adaklu,District,6.4470511,0.6286474,38649.0,10721.0,11393.0,33.2,43.77877106042661,48.57545755876843,32.6002261267767,25.037066159450365,58.1940088440747,0.9778969939162911,57.21752179875288,Volta (pre 2022),1.2,0.3,0.7444699386805237,52.85316026327562,41.46666666666667,29.342857142857145,33.333333333333336,34.4,45.56,78.94035620423666,5.0,84.95365996563261,55.8953282299272,30.091781014062573,2.119409900520578,34.72574916239841,28.210109412773345,0.0,0.47,2.528766978032245,334086.5611128294,13061.87978115766,126.0,20190.688036670592,11.927327614726416,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,"Ghana 260-district basemap (post-2018 Local Governance Act); Guan District (Oti Region) added as a 261st row sharing its parent Krachi East Municipal polygon for adjacency purposes (no distinct legacy polygon exists) -- structural-gap convention, not a distinct surveyed boundary",2.016263765687601,3,0.001,1,Low-Low,1.5838786459772325,3,0.017,1,Low-Low,-1.4061323882445471,0.001,Not Significant,5.59809969573663,0.3414728325377179,0.1423700494115192,-0.1929539112116258,0.9427904965354597,0.0046142857142857,0.0011107271,3.132467684588582e-07,0.0259258433428566,0.007912792346945
ASHANTI,EJURA-SEKYEDUMASE,ASHANTI,EJURA-SEKYEDUMASE,,6.648968471212119,-1.5710996271278177,121878.81818181818,36505.0,37998.333333333336,21.23333333333333,42.60100202479445,47.81646221718175,19.6980966455669,36.19433314709719,57.45655294999753,0.9287642660717808,60.40712501501989,,2.478354553665301,1.2999999999999998,1.9,56.86428571428571,29.03333333333333,22.928571428571427,33.316666666666656,72.48283735524983,43.31,115.5257832149487,10.538249727084729,90.77941777709772,65.48132841962365,34.71769297793984,2.64667986240882,40.68058247570054,23.965784469313288,0.0303030303030303,0.47,2.5400000000000005,327591.5921620433,12874.320019755232,126.0,20060.54167827257,11.950250413171185,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,"Ghana 260-district basemap (post-2018 Local Governance Act); Guan District (Oti Region) added as a 261st row sharing its parent Krachi East Municipal polygon for adjacency purposes (no distinct legacy polygon exists) -- structural-gap convention, not a distinct surveyed boundary",0.0309157140817216,3,0.416,0,Not Significant,-0.006799223549181,4,0.194,0,Not Significant,-0.0857050966360985,0.41600001,Not Significant,8.396277421123155,1.2791569666591345,0.2091488386498629,0.0065844796474946,0.7058476761050525,0.0,0.000768791,7.703545722415979e-07,0.0255161418576258,0.0065714258058167
ASHANTI,ATWIMA NWABIAGYA SOUTH,ASHANTI,ATWIMA NWABIAGYA SOUTH,,6.648968471212119,-1.5710996271278177,121878.81818181818,36505.0,37998.333333333336,21.23333333333333,43.00088124992772,47.57528099215377,19.472984948405024,33.14246437169861,61.32722749605981,1.007132087621874,60.40712501501989,,2.4831054261368872,1.2999999999999998,1.9,56.8642857142857,29.03333333333333,22.928571428571427,33.316666666666656,72.68068109762281,43.31,115.5257832149487,10.538249727084729,90.77941777709772,65.48132841962365,34.71769297793984,2.64667986240882,40.68058247570054,23.965784469313288,0.0303030303030303,0.4699999999999998,2.5400000000000005,329392.4804585624,13032.295643301786,126.0,19990.020481321284,11.907691314373608,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,"Ghana 260-district basemap (post-2018 Local Governance Act); Guan District (Oti Region) added as a 261st row sharing its parent Krachi East Municipal polygon for adjacency purposes (no distinct legacy polygon exists) -- structural-gap convention, not a distinct surveyed boundary",0.1522775531552791,3,0.128,0,Not Significant,-0.0026214159353609,4,0.378,0,Not Significant,-0.4166061864411645,0.12800001,Not Significant,7.240686120695962,1.4869736990378009,0.1314379047819107,-0.2303305270621143,0.5945081548533339,0.0,0.000768791,7.703545722415979e-07,0.0255161418576258,0.0065714258058167
VOLTA,AKATSI SOUTH,VOLTA,AKATSI SOUTH,,6.470662885714283,0.5501216246101069,82802.78571428571,23423.92857142857,26152.35714285714,29.307142857142857,43.70293410457283,52.12834476943811,23.630052604926515,29.90575756795512,57.740335927101285,0.8899366725767445,59.23168337696861,,1.1999999999999995,0.2999999999999999,0.7553339137755609,53.31679561573152,41.46666666666668,29.34285714285715,33.33333333333333,34.39999999999999,45.56,81.46977866097879,5.779046806604607,87.98502955496129,59.41628112226838,32.87215417296165,2.222009344871663,37.69241023489102,27.770435240749286,0.0,0.4699999999999999,2.52300096455991,331771.67333866155,13039.450238304084,126.0,20081.48812907144,11.98007537853342,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,"Ghana 260-district basemap (post-2018 Local Governance Act); Guan District (Oti Region) added as a 261st row sharing its parent Krachi East Municipal polygon for adjacency purposes (no distinct legacy polygon exists) -- structural-gap convention, not a distinct surveyed boundary",1.548070578130096,3,0.001,1,Low-Low,1.480880165396625,3,0.004,1,Low-Low,-1.2054623930342967,0.001,Not Significant,5.796402887498044,0.8816455267752376,0.1128554059483337,-0.2884534316346665,0.9220877094889391,0.0,0.0018915155,1.452694343232805e-06,0.025572542502855,0.0068663776619375
ASHANTI,ATWIMA MPONUA,Ashanti,Atwima Mponua,District,6.5558963,-2.17659077213842,155254.0,47076.0,43265.0,25.1,42.42629230003778,41.43112229090023,30.659409350093583,24.81742050959165,71.02312013611662,1.1236157564549398,58.18916098780063,Ashanti,2.5051337007551595,1.3,1.9,56.86428571428572,29.03333333333333,22.928571428571427,33.31666666666666,72.22708632914686,43.31,100.57773630765504,5.764671336292899,88.22000667861393,65.01226564094634,28.67741833415316,2.228779590943109,35.27122597616819,28.32710403420082,0.0,0.4699999999999999,2.54,328381.0583292092,12997.307205069104,126.0,19950.58769744069,11.978858242810324,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,"Ghana 260-district basemap (post-2018 Local Governance Act); Guan District (Oti Region) added as a 261st row sharing its parent Krachi East Municipal polygon for adjacency purposes (no distinct legacy polygon exists) -- structural-gap convention, not a distinct surveyed boundary",-0.2317409982091208,2,0.293,0,Not Significant,-0.0087619736899126,4,0.142,0,Not Significant,0.1743179181152872,0.29300001,Not Significant,7.1730393490454105,1.342916771445129,0.1197857967030699,-0.3137653253066987,0.6358961897938706,0.0408523809523809,0.0008942129,2.020102539453758e-07,0.0277828468568833,0.0173824106850506
VOLTA,AKATSI NORTH,Volta,Akatsi North,District,6.3108306,0.876439062223793,32755.0,8505.0,10014.0,39.3,44.39526460106604,49.47786561545649,35.42523291417016,48.49087367022376,67.60317464777529,0.8796020338617141,56.53793313997863,Volta (pre 2022),1.2,0.3,0.7520080754361778,53.43465238950532,41.46666666666667,29.342857142857145,33.333333333333336,34.4,45.56,48.02210467268611,7.539216650486849,87.73886179559585,46.05768591290245,26.546882118470894,1.665801179979736,36.64417708611692,32.180391788431685,0.0,0.47,2.5423024608072207,328892.8082141874,12984.311143162417,126.0,20132.47156125585,11.9996122383223,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,"Ghana 260-district basemap (post-2018 Local Governance Act); Guan District (Oti Region) added as a 261st row sharing its parent Krachi East Municipal polygon for adjacency purposes (no distinct legacy polygon exists) -- structural-gap convention, not a distinct surveyed boundary",1.2302653777129735,3,0.002,1,Low-Low,1.5905040840027276,3,0.014,1,Low-Low,-1.2996687111213747,0.002,Not Significant,5.70020548326592,0.6765224671278867,0.1209834696712359,-0.0636795314873882,0.9270450965454002,0.0871666666666667,0.0025401758,1.526593191706767e-07,0.0315088703894946,0.0303039663796215
VOLTA,HO MUNICIPAL,Volta,Ho Municipal,Municipal,6.6126598,0.4688932,180142.0,55464.0,63965.0,12.5,41.53842326219618,53.034148810061815,10.951827113187516,14.047570120794395,39.91399686617927,0.8982074183419773,66.29714336467897,Volta (pre 2022),1.2,0.3,0.7517074053481826,53.14509159620126,41.46666666666667,29.342857142857145,33.333333333333336,34.4,45.56,80.71245324231582,5.0,98.0,75.77711976406003,41.983848483301664,3.692886524049976,50.28358621778655,15.717899503600224,0.0,0.47,2.5471137403746247,329913.1051627473,12976.949173347415,126.0,20057.911313777106,12.070521477341249,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,"Ghana 260-district basemap (post-2018 Local Governance Act); Guan District (Oti Region) added as a 261st row sharing its parent Krachi East Municipal polygon for adjacency purposes (no distinct legacy polygon exists) -- structural-gap convention, not a distinct surveyed boundary",1.9797118077342872,3,0.014,1,Low-Low,1.6421900204123456,3,0.035,1,Low-Low,-1.38074242769969,0.014,Not Significant,5.764491557679508,0.3253952215194411,0.1477064066724747,0.1283230988811302,0.9542581876877448,0.0407862193362193,0.0009743279,1.6279039003659585e-07,0.028585387575117,0.0175865244024059
ASHANTI,ADANSI SOUTH,Ashanti,Adansi South,District,6.00427495,-1.39314032189093,85200.0,24648.0,25348.0,35.0,42.701858278380016,44.92105367884993,23.235469710866184,50.32063945825672,60.103831438987534,0.9428723228312348,58.68075117370892,Ashanti,2.500077704551237,1.3,1.9,56.864285714285714,29.03333333333333,22.928571428571427,33.31666666666666,72.92311832286059,43.31,101.18491769178831,14.112902491701744,88.438127441857,56.454977854250416,31.039101418842368,2.0822667939714887,36.96747284257894,27.800974503439857,0.0,0.4699999999999999,2.54,328989.2239432727,13036.041525569011,126.0,19865.421277184527,12.102713499335032,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,"Ghana 260-district basemap (post-2018 Local Governance Act); Guan District (Oti Region) added as a 261st row sharing its parent Krachi East Municipal polygon for adjacency purposes (no distinct legacy polygon exists) -- structural-gap convention, not a distinct surveyed boundary",-0.1966433937870722,4,0.112,0,Not Significant,-0.024725528119277,4,0.02,1,High-Low,-0.5959628348283598,0.112,Not Significant,6.716805704162376,1.291711904568498,0.0969831603642552,-0.7213246787431604,0.9741156423612056,0.0131333333333333,0.003994628,1.3899185861707788e-05,0.0262644762616849,0.0108515841591495
VOLTA,HOHOE MUNICIPAL,Volta,Hohoe Municipal,Municipal,7.153187,0.477735,114472.0,33152.0,36705.0,18.8,42.90269947076568,51.23512682984584,12.96183618819252,23.71073510331293,55.24420596983498,0.9175386720353116,61.0254035921448,Volta (pre 2022),1.2,0.3,0.7499485550728229,53.238935485151096,41.46666666666667,29.342857142857145,33.333333333333336,34.4,45.56,99.536727528985,5.0,98.0,72.2419071523847,39.01529126892058,3.4142177076269644,46.22868766928392,19.470999156997443,0.0,0.47,2.522986918455697,329209.6875400959,12911.761160742706,126.0,19861.940748123383,12.10364576238222,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,"Ghana 260-district basemap (post-2018 Local Governance Act); Guan District (Oti Region) added as a 261st row sharing its parent Krachi East Municipal polygon for adjacency purposes (no distinct legacy polygon exists) -- structural-gap convention, not a distinct surveyed boundary",2.089367681594229,3,0.001,1,Low-Low,2.542441436293398,3,0.001,1,Low-Low,-1.4569123093342613,0.001,Not Significant,6.259560862840766,0.5168827061209246,0.1167038580218431,-0.0068055059869802,0.9624404499521474,0.0023333333333333,0.0008267053,1.2362871392266234e-07,0.0259290819153913,0.0072723110457025
